dt,observed,Mercedes_Level_32_1,Mercedes_Level_32_7,Mercedes_Level_32_15,Mercedes_Level_32_30,Mercedes_Level_160_1,Mercedes_Level_160_7,Mercedes_Level_160_15,Mercedes_Level_160_30,Mercedes_Level_224_1,Mercedes_Level_224_7,Mercedes_Level_224_15,Mercedes_Level_224_30,Mercedes_Level_352_1,Mercedes_Level_352_7,Mercedes_Level_352_15,Mercedes_Level_352_30,Mercedes_Level_384_1,Mercedes_Level_384_7,Mercedes_Level_384_15,Mercedes_Level_384_30,Mercedes_Level_480_1,Mercedes_Level_480_7,Mercedes_Level_480_15,Mercedes_Level_480_30
2018-12-15 07:00:00,3.5,1.757969617843628,1.6452624797821045,1.377530813217163,1.1803724765777588,2.5120432376861572,2.3432435989379883,1.7659721374511719,2.710606575012207,,,,,,,,,,,,,,,,
2018-12-16 07:00:00,4.45,1.3158496618270874,1.6410404443740845,1.7075245380401611,1.0512924194335938,2.4152660369873047,2.4843902587890625,1.4847890138626099,2.527562379837036,,,,,,,,,,,,,,,,
2018-12-17 07:00:00,4.8,1.4492665529251099,1.906911849975586,1.6828362941741943,1.1778466701507568,2.486440896987915,2.496931314468384,1.210867166519165,2.461548328399658,,,,,,,,,,,,,,,,
2018-12-18 07:00:00,5.34,1.632283329963684,1.8114123344421387,2.1143264770507812,1.128230333328247,2.615051746368408,2.52264666557312,1.3535921573638916,2.3984732627868652,2.0326969623565674,2.470564126968384,3.0446407794952393,2.3693389892578125,,,,,,,,,,,,
2018-12-19 07:00:00,5.52,1.348090648651123,1.9371657371520996,2.465906858444214,1.1539192199707031,2.5882232189178467,2.609658718109131,1.8048279285430908,2.6815600395202637,2.145636796951294,2.261916160583496,2.71532940864563,2.262488842010498,,,,,,,,,,,,
2018-12-20 07:00:00,5.26,1.250115156173706,2.10518217086792,2.119804620742798,1.1726552248001099,2.811594009399414,2.6266531944274902,1.6214993000030518,2.2866742610931396,1.9431748390197754,2.513131618499756,2.741344451904297,2.2278332710266113,,,,,,,,,,,,
2018-12-21 07:00:00,5.47,1.367150902748108,1.9171514511108398,1.869117259979248,1.2192118167877197,2.7904176712036133,2.6222405433654785,1.5553257465362549,2.6016886234283447,1.9948978424072266,2.779871940612793,2.7519192695617676,2.460866928100586,,,,,,,,,,,,
2018-12-22 07:00:00,5.4,1.4531941413879395,1.8081260919570923,2.0813241004943848,1.4208298921585083,2.7309346199035645,2.6501150131225586,1.6218311786651611,2.797142505645752,2.044114828109741,2.6433236598968506,2.9755663871765137,2.4713611602783203,,,,,,,,,,,,
2018-12-23 07:00:00,4.88,1.3554778099060059,1.9888246059417725,1.7332968711853027,1.312417984008789,2.8590474128723145,2.6375441551208496,1.5496320724487305,2.733023166656494,1.8488242626190186,2.1687498092651367,2.7074921131134033,2.1594889163970947,,,,,,,,,,,,
2018-12-24 07:00:00,4.36,1.344663143157959,1.5782058238983154,1.786773443222046,1.3569297790527344,2.382445812225342,2.4508132934570312,1.6178712844848633,2.417710304260254,1.7965259552001953,2.0015921592712402,2.6456103324890137,2.1453750133514404,,,,,,,,,,,,
2018-12-25 07:00:00,3.95,1.3607351779937744,1.6751320362091064,1.421325922012329,1.258911371231079,2.6245369911193848,2.4250872135162354,1.7274963855743408,1.967702865600586,1.7273132801055908,2.0810253620147705,2.8208913803100586,1.9917194843292236,,,,,,,,,,,,
2018-12-26 07:00:00,2.5,1.5312283039093018,1.7098097801208496,1.8084406852722168,1.4040251970291138,2.693437337875366,2.4482436180114746,1.8867459297180176,2.142958402633667,1.8805818557739258,2.036977767944336,2.8828086853027344,1.9068646430969238,,,,,,,,,,,,
2018-12-27 07:00:00,2.25,1.81926429271698,1.8619378805160522,1.8179703950881958,1.4799373149871826,2.6586191654205322,2.1951892375946045,1.6784727573394775,2.164114475250244,1.9901878833770752,1.8988418579101562,2.836637496948242,1.8896217346191406,,,,,,,,,,,,
2018-12-28 07:00:00,2.0,1.7927405834197998,1.8191688060760498,1.8065272569656372,1.5257863998413086,2.6424572467803955,2.1929843425750732,1.6506989002227783,1.9465326070785522,1.8558233976364136,1.6446882486343384,2.6219239234924316,1.7953418493270874,,,,,,,,,,,,
2018-12-29 07:00:00,2.25,1.7284660339355469,1.9908925294876099,1.512219786643982,1.5573543310165405,2.584865093231201,2.235191822052002,1.7029905319213867,1.6835899353027344,1.7739765644073486,1.5272488594055176,2.59922456741333,1.7962558269500732,,,,,,,,,,,,
2018-12-30 07:00:00,1.8,1.7382404804229736,2.050032377243042,1.748342752456665,1.5776901245117188,1.7348341941833496,2.1751389503479004,1.4111127853393555,1.5799245834350586,1.7924855947494507,1.4301668405532837,2.530587673187256,1.765804648399353,,,,,,,,,,,,
2018-12-31 07:00:00,1.8,1.741366982460022,2.060544729232788,1.4333783388137817,1.6649971008300781,1.5407648086547852,2.0555851459503174,1.4664816856384277,1.4394588470458984,1.708502173423767,1.4060883522033691,2.2401366233825684,1.7335666418075562,,,,,,,,,,,,
2019-01-01 07:00:00,1.9,1.7740814685821533,1.9343233108520508,1.4960174560546875,1.6118595600128174,1.5811553001403809,2.007552146911621,1.991650104522705,1.4140167236328125,1.6695665121078491,1.5926847457885742,2.23762845993042,1.5334844589233398,,,,,,,,,,,,
2019-01-02 07:00:00,1.7,1.5074864625930786,1.815584659576416,1.3691532611846924,1.41153883934021,1.7863061428070068,1.8823965787887573,1.8928762674331665,1.3955583572387695,1.7085092067718506,1.616945743560791,2.3003432750701904,1.5434794425964355,,,,,,,,,,,,
2019-01-03 07:00:00,1.7,1.4046603441238403,2.318049907684326,0.931609570980072,1.3831580877304077,1.666891098022461,1.9248138666152954,1.4412636756896973,1.4043889045715332,1.6586906909942627,1.4894471168518066,2.22536301612854,1.7370864152908325,,,,,,,,,,,,
2019-01-04 07:00:00,2.68,1.5822783708572388,2.390334129333496,0.9976173639297485,1.3478937149047852,1.9419028759002686,1.912419080734253,1.671051263809204,1.6977877616882324,1.779240608215332,1.4886441230773926,2.26088809967041,1.7773237228393555,,,,,,,,,,,,
2019-01-05 07:00:00,2.44,1.5669872760772705,2.994812488555908,1.9245952367782593,1.3854718208312988,2.1108906269073486,1.9866104125976562,1.660887598991394,1.821353793144226,1.9090843200683594,1.5080318450927734,2.2247090339660645,1.7043373584747314,,,,,,,,,,,,
2019-01-06 07:00:00,2.37,1.4551730155944824,2.3514626026153564,1.339613914489746,1.3167768716812134,2.1597938537597656,1.968462347984314,1.4460670948028564,1.7837271690368652,1.8506865501403809,1.503064751625061,2.2440876960754395,1.0552983283996582,,,,,,,,,,,,
2019-01-07 07:00:00,2.58,1.792237639427185,2.771129608154297,1.727672815322876,1.6160374879837036,2.3559632301330566,2.0453789234161377,1.7266606092453003,2.3095498085021973,1.8904619216918945,1.932417392730713,2.600405693054199,1.9362401962280273,,,,,,,,,,,,
2019-01-08 07:00:00,3.3,1.8020168542861938,3.3064215183258057,1.4975377321243286,1.5953357219696045,2.1706135272979736,1.9888452291488647,1.8749593496322632,2.7274794578552246,1.973149061203003,1.993887186050415,2.6309635639190674,1.7056463956832886,,,,,,,,,,,,
2019-01-09 07:00:00,4.7,1.7112621068954468,3.787501811981201,1.1760127544403076,1.5374250411987305,2.388056993484497,2.1153054237365723,1.9054005146026611,3.0304911136627197,2.0560214519500732,1.8976753950119019,2.70802640914917,1.7147769927978516,,,,,,,,,,,,
2019-01-10 07:00:00,5.89,1.530355453491211,1.7767667770385742,1.1891534328460693,1.3808461427688599,2.452585220336914,2.060025691986084,2.1037113666534424,2.7102861404418945,2.2560887336730957,2.06903338432312,2.869447708129883,1.7585378885269165,,,,,,,,,,,,
2019-01-11 07:00:00,5.8,1.3695199489593506,2.569582462310791,1.1216567754745483,1.8699342012405396,2.210789442062378,2.1140294075012207,1.8128573894500732,2.6108033657073975,2.156907081604004,2.057443618774414,2.743661880493164,1.8088583946228027,,,,,,,,,,,,
2019-01-12 07:00:00,5.0,1.5855395793914795,1.1665804386138916,0.8549189567565918,1.5820538997650146,2.129617691040039,2.0975711345672607,1.9068710803985596,2.5591180324554443,2.2691092491149902,2.151179790496826,2.483572006225586,1.7694001197814941,,,,,,,,,,,,
2019-01-13 07:00:00,4.28,1.6936498880386353,1.117617130279541,0.8294798135757446,1.2801843881607056,1.914351463317871,2.1731138229370117,2.122340202331543,2.621366500854492,2.343946933746338,1.9177427291870117,2.5553395748138428,1.7671637535095215,,,,,,,,,,,,
2019-01-14 07:00:00,4.1,1.2904372215270996,1.1346795558929443,0.8655983209609985,1.308434247970581,2.082157611846924,2.0473766326904297,1.9244468212127686,2.7279915809631348,2.4284934997558594,1.773540735244751,2.6250722408294678,1.88128662109375,,,,,,,,,,,,
2019-01-15 07:00:00,4.3,1.7156968116760254,1.1740756034851074,0.6818742752075195,1.4134395122528076,2.0228753089904785,2.01977801322937,1.7145771980285645,2.662245273590088,2.4382472038269043,1.5119988918304443,2.577369213104248,1.9355590343475342,,,,,,,,,,,,
2019-01-16 07:00:00,4.79,1.9380664825439453,1.2581418752670288,0.5649052858352661,1.2118313312530518,1.9104845523834229,1.9617853164672852,1.859336256980896,2.9647865295410156,2.444481372833252,1.6875078678131104,2.4510138034820557,1.9083588123321533,,,,,,,,,,,,
2019-01-17 07:00:00,5.75,1.2210888862609863,1.3173062801361084,0.8532583713531494,1.108771800994873,2.149613618850708,2.149949312210083,1.7315399646759033,2.6909046173095703,2.3426523208618164,1.7802608013153076,2.435110092163086,1.8910841941833496,,,,,,,,,,,,
2019-01-18 07:00:00,6.33,1.198956847190857,1.0785853862762451,0.7871630191802979,1.0976622104644775,2.305169105529785,2.2172088623046875,1.6267718076705933,2.6878068447113037,2.344964027404785,1.8397653102874756,2.4783554077148438,2.0153555870056152,,,,,,,,,,,,
2019-01-19 07:00:00,6.19,1.666982650756836,2.4704389572143555,1.0496702194213867,1.104980707168579,2.2006139755249023,2.160069227218628,1.7199420928955078,2.5665621757507324,2.366201877593994,1.956376075744629,2.521848201751709,1.6043834686279297,,,,,,,,,,,,
2019-01-20 07:00:00,5.74,1.090044379234314,1.6965893507003784,1.0900943279266357,1.2192703485488892,2.2419633865356445,2.2859010696411133,1.9958007335662842,2.502439022064209,2.2567360401153564,2.394176959991455,2.6916756629943848,2.2151145935058594,,,,,,,,,,,,
2019-01-21 07:00:00,5.67,1.209005355834961,0.9378703832626343,0.9506429433822632,1.2613365650177002,2.2835288047790527,2.2729578018188477,2.061771869659424,2.7540688514709473,2.3575439453125,2.5331387519836426,2.9554262161254883,2.6282896995544434,,,,,,,,,,,,
2019-01-22 07:00:00,5.56,1.3725332021713257,2.925006866455078,0.933525562286377,1.277786135673523,2.066659450531006,2.090005874633789,2.1341712474823,2.2969183921813965,2.855510711669922,2.353372097015381,3.0105724334716797,2.442843437194824,,,,,,,,,,,,
2019-01-23 07:00:00,5.35,1.0216549634933472,1.1860607862472534,0.8389607667922974,1.2290993928909302,2.171968698501587,1.980281949043274,2.2759273052215576,2.098395347595215,2.54890775680542,2.2744529247283936,2.8978819847106934,1.9990495443344116,,,,,,,,,,,,
2019-01-24 07:00:00,5.15,0.8357112407684326,1.1401851177215576,0.7451368570327759,0.9590799808502197,2.205904245376587,1.8562779426574707,2.3065972328186035,2.0152182579040527,2.381216049194336,1.9651901721954346,2.649812936782837,1.762162685394287,,,,,,,,,,,,
2019-01-25 07:00:00,4.95,1.060684084892273,1.2738070487976074,0.8689939975738525,0.9529871940612793,2.24391508102417,1.8273930549621582,2.2450082302093506,2.038203716278076,2.405890464782715,1.933586597442627,2.358104705810547,1.5864598751068115,,,,,,,,,,,,
2019-01-26 07:00:00,4.72,1.1235758066177368,1.2218668460845947,0.576532244682312,1.1140305995941162,1.9437837600708008,1.6924470663070679,2.101862668991089,2.011380434036255,2.3417558670043945,1.9932502508163452,2.2955546379089355,1.3447351455688477,,,,,,,,,,,,
2019-01-27 07:00:00,4.3,1.163095235824585,1.2989354133605957,0.15247011184692383,0.9578709602355957,2.066147565841675,1.6275348663330078,1.9231975078582764,2.0297210216522217,2.288017749786377,1.9182618856430054,2.3433566093444824,1.2510648965835571,,,,,,,,,,,,
2019-01-28 07:00:00,4.2,0.7238423824310303,1.4556502103805542,0.13852381706237793,0.7942326068878174,1.9049407243728638,1.5820298194885254,1.898428201675415,1.9639666080474854,2.312620162963867,2.1218905448913574,2.3670096397399902,1.2822222709655762,,,,,,,,,,,,
2019-01-29 07:00:00,4.28,0.45729517936706543,1.0397676229476929,0.013803243637084961,0.7367640733718872,1.66348135471344,1.7080707550048828,1.873166561126709,1.8848888874053955,2.246018886566162,2.240065097808838,2.303757667541504,1.3481180667877197,,,,,,,,,,,,
2019-01-30 07:00:00,4.36,0.758521318435669,0.9056379795074463,0.4060225486755371,0.7177799940109253,1.752139925956726,1.8862683773040771,1.9638608694076538,1.9456446170806885,2.212759017944336,2.1964027881622314,2.240194320678711,1.5272563695907593,,,,,,,,,,,,
2019-01-31 07:00:00,4.45,0.971581220626831,0.9898582696914673,0.7729119062423706,0.664933443069458,1.9756042957305908,1.9648778438568115,1.9651949405670166,2.009660005569458,2.278913974761963,2.2859208583831787,2.3041110038757324,1.7706164121627808,,,,,,,,,,,,
2019-02-01 07:00:00,4.55,1.0581450462341309,0.731265664100647,0.579134464263916,0.7635326385498047,2.1697182655334473,2.1151788234710693,2.0000362396240234,2.1437623500823975,2.4293980598449707,2.3522896766662598,2.3850574493408203,1.909142017364502,,,,,,,,,,,,
2019-02-02 07:00:00,4.5,1.3869367837905884,0.9687135219573975,0.6680964231491089,0.8062784671783447,2.4231410026550293,2.3358325958251953,1.8542418479919434,2.2324180603027344,2.36757755279541,2.3515563011169434,2.5235350131988525,1.8663032054901123,,,,,,,,,,,,
2019-02-03 07:00:00,4.44,1.0517889261245728,1.3388257026672363,1.0571714639663696,1.1389585733413696,2.411900758743286,2.526865243911743,1.8654916286468506,2.386747360229492,2.4452199935913086,2.512018918991089,2.55521821975708,1.706636667251587,,,,,,,,,,,,
2019-02-04 07:00:00,4.4,1.556635856628418,1.6573755741119385,1.3412754535675049,1.5312080383300781,2.5195460319519043,2.696808338165283,1.6925251483917236,2.5056028366088867,2.4627366065979004,2.509239673614502,2.6267101764678955,1.8268002271652222,,,,,,,,,,,,
2019-02-05 07:00:00,4.28,1.7793259620666504,1.802231788635254,1.6419631242752075,1.6462340354919434,2.640604019165039,2.6964492797851562,1.7066869735717773,2.433955669403076,2.290314197540283,2.301642656326294,2.6424460411071777,1.8154194355010986,,,,,,,,,,,,
2019-02-06 07:00:00,4.26,1.8725824356079102,1.83638334274292,1.776377558708191,1.8027031421661377,2.6269729137420654,2.5198922157287598,1.7240065336227417,2.568652391433716,2.2472457885742188,2.178683280944824,2.580613136291504,1.7933152914047241,,,,,,,,,,,,
2019-02-07 07:00:00,4.06,2.0241799354553223,1.9227023124694824,1.9243378639221191,1.9430878162384033,2.600023031234741,2.5865626335144043,1.550252079963684,2.745652198791504,2.407912254333496,2.327631950378418,2.739398956298828,1.8190807104110718,,,,,,,,,,,,
2019-02-08 07:00:00,3.18,1.821006417274475,1.846575140953064,1.9379792213439941,1.8988934755325317,2.796355724334717,2.5936546325683594,1.6175512075424194,2.681244373321533,2.3984694480895996,2.285874128341675,2.879326820373535,1.9117554426193237,,,,,,,,,,,,
2019-02-09 07:00:00,2.4,1.8599766492843628,1.8435511589050293,1.8085527420043945,1.9029951095581055,2.734376907348633,2.817659854888916,1.5584725141525269,2.635901927947998,2.3642067909240723,2.417357921600342,2.96170711517334,1.9056932926177979,,,,,,,,,,,,
2019-02-10 07:00:00,2.22,1.7119313478469849,1.915915608406067,1.7515697479248047,1.8527268171310425,2.768691062927246,2.6070032119750977,1.500059962272644,2.321878671646118,2.4322783946990967,2.551790237426758,3.0493698120117188,1.860959768295288,,,,,,,,,,,,
2019-02-11 07:00:00,2.1,1.8149644136428833,1.7349538803100586,1.6547330617904663,1.9077885150909424,2.669555187225342,2.477088212966919,1.494433045387268,2.3541955947875977,2.313605546951294,2.550950050354004,2.9897565841674805,1.956932783126831,,,,,,,,,,,,
2019-02-12 07:00:00,2.65,1.9864063262939453,1.9048300981521606,1.7279434204101562,1.7961437702178955,2.630300521850586,2.674618721008301,1.5752272605895996,2.0199410915374756,2.3886070251464844,2.6002302169799805,2.7328314781188965,2.205143451690674,,,,,,,,,,,,
2019-02-13 07:00:00,2.46,1.906569242477417,2.0880579948425293,1.6080598831176758,1.8754620552062988,2.553128719329834,2.5693519115448,1.7544113397598267,2.3030247688293457,2.2661051750183105,2.544048547744751,2.6316771507263184,2.198307752609253,,,,,,,,,,,,
2019-02-14 07:00:00,2.1,1.8267319202423096,2.083322525024414,1.7662990093231201,1.9452098608016968,2.4738707542419434,2.646497964859009,1.5984172821044922,2.0748202800750732,2.3670430183410645,2.4605469703674316,2.574674129486084,2.1584291458129883,,,,,,,,,,,,
2019-02-15 07:00:00,1.95,1.9079735279083252,2.1272730827331543,1.6460074186325073,2.1344799995422363,2.5405640602111816,2.621823787689209,1.5658999681472778,2.0125272274017334,2.352735996246338,2.478755474090576,2.6448163986206055,2.1579060554504395,,,,,,,,,,,,
2019-02-16 07:00:00,1.85,1.94683039188385,2.1171441078186035,1.4167574644088745,2.246809959411621,2.5745458602905273,2.501650333404541,1.508558750152588,1.8524104356765747,2.508303165435791,2.3525524139404297,2.583484172821045,2.094000816345215,,,,,,,,,,,,
2019-02-17 07:00:00,2.0,1.9401063919067383,2.2235054969787598,0.5492618083953857,2.3130128383636475,2.5559208393096924,2.373433828353882,1.715639591217041,1.7996736764907837,2.628736734390259,2.2594199180603027,2.438180685043335,2.065168619155884,,,,,,,,,,,,
2019-02-18 07:00:00,1.97,2.1671743392944336,2.290348529815674,-0.13962030410766602,2.327911615371704,2.5552053451538086,2.309652805328369,1.566190242767334,1.8090208768844604,2.5924737453460693,2.3106486797332764,2.3857598304748535,2.108579158782959,,,,,,,,,,,,
2019-02-19 07:00:00,1.87,2.0079143047332764,2.0616872310638428,0.33910655975341797,2.049351215362549,2.5046238899230957,2.2381114959716797,1.7498239278793335,1.9283955097198486,2.491028308868408,2.2806105613708496,2.313823938369751,2.091745376586914,,,,,,,,,,,,
2019-02-20 07:00:00,2.1,1.9146900177001953,2.0018162727355957,0.3088374137878418,1.2947826385498047,2.4686741828918457,2.1576790809631348,1.492978572845459,1.9719609022140503,2.5610365867614746,2.087693691253662,2.227435827255249,2.0121560096740723,,,,,,,,,,,,
2019-02-21 07:00:00,2.08,1.9804086685180664,1.8375388383865356,0.03745603561401367,0.8957874774932861,2.1893839836120605,2.137429714202881,1.74751877784729,2.0195860862731934,2.5866641998291016,2.1470470428466797,2.348602294921875,2.0904955863952637,,,,,,,,,,,,
2019-02-22 07:00:00,2.1,1.8223015069961548,1.7239370346069336,0.5516927242279053,0.7007558345794678,2.082146167755127,2.066391944885254,1.7669837474822998,1.8698869943618774,2.5110387802124023,1.7383685111999512,2.3051254749298096,1.9989984035491943,,,,,,,,,,,,
2019-02-23 07:00:00,2.0,1.9033094644546509,1.7252005338668823,1.2912945747375488,1.039799451828003,2.07539701461792,1.989105463027954,1.8275728225708008,1.895312786102295,2.4770889282226562,1.5355103015899658,2.3706789016723633,2.092104911804199,,,,,,,,,,,,
2019-02-24 07:00:00,2.09,1.8356449604034424,1.7324938774108887,0.5279800891876221,1.2827634811401367,1.9880999326705933,1.7795038223266602,1.7588434219360352,2.0495681762695312,2.4965429306030273,1.3375977277755737,2.0619893074035645,1.920086145401001,,,,,,,,,,,,
2019-02-25 07:00:00,2.3,1.827804684638977,1.7246028184890747,0.22315526008605957,1.3056342601776123,1.9801839590072632,1.8500981330871582,1.7549583911895752,1.9229660034179688,2.4839205741882324,1.013752818107605,2.043607473373413,1.9544881582260132,,,,,,,,,,,,
2019-02-26 07:00:00,2.2,1.653672695159912,2.268099784851074,0.5815763473510742,1.0559122562408447,2.0179977416992188,1.8945820331573486,1.8172948360443115,1.9842050075531006,2.331550121307373,0.9793153405189514,1.850965142250061,1.7438491582870483,,,,,,,,,,,,
2019-02-27 07:00:00,1.85,1.5153752565383911,1.5534963607788086,0.7979094982147217,1.2229104042053223,2.0945215225219727,2.194538116455078,1.794478416442871,2.0319268703460693,2.221168279647827,0.7856684923171997,1.9336419105529785,1.6424914598464966,,,,,,,,,,,,
2019-02-28 07:00:00,1.45,1.7101231813430786,1.4544901847839355,1.0821788311004639,1.1365132331848145,2.118534803390503,2.421452522277832,1.8846713304519653,2.27059006690979,2.4523136615753174,1.1010907888412476,2.2408745288848877,1.709706425666809,,,,,,,,,,,,
2019-03-01 07:00:00,1.5,1.677990436553955,1.2577335834503174,1.398686408996582,0.9654433727264404,2.314896583557129,2.0602288246154785,1.8433878421783447,2.449209213256836,2.522871971130371,1.5764139890670776,2.481496810913086,1.955634355545044,,,,,,,,,,,,
2019-03-02 07:00:00,1.15,1.471550703048706,1.1718814373016357,1.8587857484817505,0.6571371555328369,2.6647820472717285,2.0643386840820312,1.7036895751953125,2.513284206390381,2.3134334087371826,1.9713714122772217,2.4939823150634766,2.0070531368255615,,,,,,,,,,,,
2019-03-03 07:00:00,1.08,1.465173363685608,1.2030582427978516,1.788878083229065,0.2972884178161621,2.958232879638672,2.0064196586608887,1.6220282316207886,2.368661403656006,2.3799381256103516,2.098313331604004,2.3600125312805176,1.8066213130950928,,,,,,,,,,,,
2019-03-04 07:00:00,1.18,1.0654385089874268,1.0858070850372314,1.0674066543579102,-0.0010008811950683594,3.219851493835449,1.9315781593322754,1.7455883026123047,2.00480318069458,2.366354465484619,2.3122458457946777,2.4350154399871826,1.7763144969940186,,,,,,,,,,,,
2019-03-05 07:00:00,0.65,0.7950344085693359,0.6926958560943604,0.22337746620178223,0.2788712978363037,3.4451282024383545,1.8914686441421509,1.8177052736282349,1.9335439205169678,2.2955074310302734,2.3005571365356445,2.383896827697754,1.8692489862442017,,,,,,,,,,,,
2019-03-06 07:00:00,1.0,0.32623958587646484,0.6343753337860107,-0.12534022331237793,0.5412421226501465,3.327040910720825,1.7932049036026,1.492746114730835,1.4471687078475952,2.119387626647949,2.254406690597534,2.3887596130371094,1.5535765886306763,,,,,,,,,,,,
2019-03-07 07:00:00,0.86,0.10403561592102051,0.6226158142089844,1.5743820667266846,0.705207347869873,3.0769295692443848,1.6345069408416748,1.4194340705871582,1.1711492538452148,2.0338618755340576,2.3422632217407227,2.4704835414886475,1.5828365087509155,,,,,,,,,,,,
2019-03-08 07:00:00,0.85,0.5182256698608398,0.9934422969818115,0.38319969177246094,0.4756472110748291,2.996777057647705,1.639237880706787,1.5763928890228271,1.122667908668518,1.8984962701797485,2.1907806396484375,2.381788730621338,1.3627057075500488,,,,,,,,,,,,
2019-03-09 07:00:00,2.27,0.9265775680541992,1.525987148284912,1.3023319244384766,0.36351537704467773,2.7525978088378906,1.3649286031723022,1.614792823791504,1.0484402179718018,1.8756836652755737,1.9024171829223633,2.152165412902832,1.2643158435821533,,,,,,,,,,,,
2019-03-10 07:00:00,1.8,0.8561668395996094,1.5683255195617676,1.2429710626602173,0.8945372104644775,2.7700984477996826,1.4527417421340942,1.5222890377044678,1.1449456214904785,1.5583810806274414,1.650978922843933,1.8208001852035522,1.1635468006134033,,,,,,,,,,,,
2019-03-11 07:00:00,1.37,0.11542582511901855,1.6107892990112305,0.9410836696624756,0.8907883167266846,2.6683189868927,1.2722784280776978,1.1292222738265991,0.9444078803062439,1.454269289970398,1.6411335468292236,1.805813193321228,0.8034784197807312,,,,,,,,,,,,
2019-03-12 07:00:00,1.25,-0.5562794208526611,1.2867318391799927,0.7719423770904541,0.4721977710723877,2.223106861114502,1.3367462158203125,1.5043832063674927,0.8812687397003174,1.3921585083007812,1.6149147748947144,1.7156822681427002,0.8074633479118347,,,,,,,,,,,,
2019-03-13 07:00:00,1.2,-0.3643794059753418,1.0915476083755493,0.7382650375366211,0.053490638732910156,1.8790836334228516,1.8007609844207764,1.1754859685897827,0.7580267786979675,1.4423129558563232,1.5943067073822021,1.6130187511444092,0.9036961793899536,,,,,,,,,,,,
2019-03-14 07:00:00,1.7,-0.5909152030944824,0.8730854988098145,-0.5183145999908447,0.08802962303161621,1.6900088787078857,1.3030078411102295,1.2952609062194824,1.0613360404968262,1.4534317255020142,1.5661001205444336,1.5909836292266846,1.042903184890747,,,,,,,,,,,,
2019-03-15 07:00:00,1.35,-0.548607587814331,0.819995641708374,1.2167282104492188,0.32821202278137207,1.5708431005477905,1.1727269887924194,1.4648367166519165,0.9938682913780212,1.4151495695114136,1.7007694244384766,1.5389235019683838,1.059592843055725,,,,,,,,,,,,
2019-03-16 07:00:00,1.68,0.08877348899841309,0.6728029251098633,1.1929473876953125,0.23337411880493164,1.4854732751846313,1.1623724699020386,1.3068636655807495,0.9685752987861633,1.2975116968154907,1.539033055305481,1.5364362001419067,1.086511492729187,,,,,,,,,,,,
2019-03-17 07:00:00,2.1,-0.4379763603210449,0.5479352474212646,1.0700172185897827,-0.22870659828186035,1.4214049577713013,1.1245614290237427,1.2623369693756104,0.9891330003738403,1.191415786743164,1.4928414821624756,1.4449583292007446,1.0496299266815186,,,,,,,,,,,,
2019-03-18 07:00:00,2.5,-1.1695706844329834,0.5477240085601807,-0.1582636833190918,-0.2775583267211914,1.3279327154159546,1.0944539308547974,0.8713986277580261,0.9922588467597961,1.1070458889007568,1.3904218673706055,1.3776791095733643,0.9706906080245972,,,,,,,,,,,,
2019-03-19 07:00:00,2.1,-1.0756218433380127,0.27546191215515137,0.5947976112365723,-0.46343469619750977,1.3485623598098755,1.27797269821167,0.9322258234024048,1.1023786067962646,1.0944995880126953,1.504657506942749,1.4290310144424438,0.961522102355957,,,,,,,,,,,,
2019-03-20 07:00:00,2.14,-0.9646146297454834,0.07346320152282715,-0.09918498992919922,-0.30167531967163086,1.187526822090149,1.1197364330291748,1.1309734582901,0.9901177883148193,1.0680772066116333,1.4155163764953613,1.4339327812194824,0.8133318424224854,,,,,,,,,,,,
2019-03-21 07:00:00,1.7,-0.2925136089324951,0.11534571647644043,-0.01225900650024414,0.06740164756774902,1.1258938312530518,1.030493140220642,1.3263261318206787,0.8282583951950073,0.9864979982376099,1.3710048198699951,1.4771068096160889,0.798825740814209,,,,,,,,,,,,
2019-03-22 07:00:00,1.7,-0.012354612350463867,0.11536884307861328,-0.6841154098510742,0.31164872646331787,1.0910063982009888,0.963553249835968,1.195688009262085,0.8455837368965149,1.074576735496521,1.330727219581604,1.3810462951660156,0.9208917617797852,,,,,,,,,,,,
2019-03-23 07:00:00,1.75,0.010414361953735352,0.3279989957809448,0.5994610786437988,0.2817533016204834,1.1708264350891113,0.8955339789390564,0.9744641184806824,0.7463774085044861,1.0702521800994873,1.3071393966674805,1.343530535697937,0.908630907535553,,,,,,,,,,,,
2019-03-24 07:00:00,1.55,0.5214903354644775,0.22502171993255615,0.17082536220550537,0.33294570446014404,1.1824169158935547,0.8293529748916626,0.9876776337623596,0.7691232562065125,1.109605073928833,1.2143794298171997,1.2311232089996338,0.8165671229362488,,,,,,,,,,,,
2019-03-25 07:00:00,1.6,0.781570553779602,0.5751583576202393,-0.23239922523498535,0.38036203384399414,1.3213798999786377,0.8632824420928955,0.975748598575592,0.6037654876708984,1.1304237842559814,1.209542989730835,1.2815542221069336,0.740553081035614,,,,,,,,,,,,
2019-03-26 07:00:00,2.0,0.787865400314331,0.5901682376861572,-1.0203114748001099,0.4109189510345459,1.3067500591278076,0.8331483602523804,0.8030107021331787,0.6661193370819092,1.1486001014709473,1.2304267883300781,1.1959829330444336,0.7599258422851562,,,,,,,,,,,,
2019-03-27 07:00:00,1.9,1.1047184467315674,0.5248875617980957,-0.42714667320251465,0.36390066146850586,1.1178436279296875,0.8267999291419983,0.9055444598197937,0.6663790345191956,1.1236028671264648,1.1941368579864502,1.180815577507019,0.778793215751648,,,,,,,,,,,,
