dt,observed,Mercedes_Level_no_Covariables_7_1,Mercedes_Level_+_Mercedes_Rain_7_1,Mercedes_Level_+_All_Levels_7_1,Mercedes_Level_+_All_Levels_+_All_Rain_7_1,Mercedes_Level_no_Covariables_7_7,Mercedes_Level_+_Mercedes_Rain_7_7,Mercedes_Level_+_All_Levels_7_7,Mercedes_Level_+_All_Levels_+_All_Rain_7_7,Mercedes_Level_no_Covariables_7_30,Mercedes_Level_+_Mercedes_Rain_7_30,Mercedes_Level_+_All_Levels_7_30,Mercedes_Level_+_All_Levels_+_All_Rain_7_30,Mercedes_Level_no_Covariables_160_1,Mercedes_Level_+_Mercedes_Rain_160_1,Mercedes_Level_+_All_Levels_160_1,Mercedes_Level_+_All_Levels_+_All_Rain_160_1,Mercedes_Level_no_Covariables_160_7,Mercedes_Level_+_Mercedes_Rain_160_7,Mercedes_Level_+_All_Levels_160_7,Mercedes_Level_+_All_Levels_+_All_Rain_160_7,Mercedes_Level_no_Covariables_160_30,Mercedes_Level_+_Mercedes_Rain_160_30,Mercedes_Level_+_All_Levels_160_30,Mercedes_Level_+_All_Levels_+_All_Rain_160_30,Mercedes_Level_no_Covariables_365_1,Mercedes_Level_+_Mercedes_Rain_365_1,Mercedes_Level_+_All_Levels_365_1,Mercedes_Level_+_All_Levels_+_All_Rain_365_1,Mercedes_Level_no_Covariables_365_7,Mercedes_Level_+_Mercedes_Rain_365_7,Mercedes_Level_+_All_Levels_365_7,Mercedes_Level_+_All_Levels_+_All_Rain_365_7,Mercedes_Level_no_Covariables_365_30,Mercedes_Level_+_Mercedes_Rain_365_30,Mercedes_Level_+_All_Levels_365_30,Mercedes_Level_+_All_Levels_+_All_Rain_365_30,Mercedes_Level_no_Covariables_500_1,Mercedes_Level_+_Mercedes_Rain_500_1,Mercedes_Level_+_All_Levels_500_1,Mercedes_Level_+_All_Levels_+_All_Rain_500_1,Mercedes_Level_no_Covariables_500_7,Mercedes_Level_+_Mercedes_Rain_500_7,Mercedes_Level_+_All_Levels_500_7,Mercedes_Level_+_All_Levels_+_All_Rain_500_7,Mercedes_Level_no_Covariables_500_30,Mercedes_Level_+_Mercedes_Rain_500_30,Mercedes_Level_+_All_Levels_500_30,Mercedes_Level_+_All_Levels_+_All_Rain_500_30
2019-12-06,1.1,1.0947888,1.1445416,1.6240398,0.744161,1.9602182,1.0768061,1.3453472,1.107579,2.5257385,5.0777674,3.4131014,0.62336826,1.2761,1.3964282,1.240897,1.4773957,1.6984773,1.9400449,1.250958,1.7609,3.847237,1.6427006,3.9270916,2.3107827,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-07,1.05,0.84871006,0.22337687,0.69981724,1.2888618,4.614566,1.1735823,1.1327071,1.3884052,3.634186,-3.259027,2.654801,5.46972,1.4524497,1.3593944,0.6785097,2.9078321,1.3991163,1.4212528,1.1814241,1.2756217,5.27958,3.0222945,4.0084057,4.001415,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,1.35,-0.46071374,0.6983705,0.9166315,0.62295574,1.5384134,0.5500424,1.2028995,1.1367177,1.2095561,2.44484,3.6665177,5.381612,0.999226,1.2915237,0.9978888,1.0069765,3.7368236,1.4585568,1.2881715,-0.36957693,3.4822342,5.7095594,3.5157218,4.1925473,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-09,0.85,0.939528,1.2781149,1.234868,1.5995127,1.7470373,2.635069,2.4601266,0.45675933,1.6330378,13.815888,0.37166357,5.789677,2.076856,0.37227726,1.431441,1.7907506,3.9607985,1.6685947,1.6927714,0.7427002,3.8480985,2.7328405,0.5276797,1.9603654,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-10,1.2,1.1531712,0.60320747,0.78356606,1.2381743,1.4872146,-0.049265385,1.8049827,0.28578055,3.0319366,8.788342,-1.0735316,0.021802187,0.7662865,1.9878107,1.0530487,1.2142328,2.0509152,1.8147156,2.157847,3.4302206,2.8260458,1.0168349,4.769125,1.0560489,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-11,1.15,0.7196274,0.33495378,0.7644508,0.93574566,1.1746542,0.55690587,0.47682095,1.7336726,4.239234,1.7565961,4.406621,2.6308713,1.1161536,1.7328014,1.1527286,1.2200527,1.884123,2.2341688,1.9230295,2.761881,2.5738058,4.8442745,3.440679,3.095848,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-12,1.62,0.99940944,1.5288084,1.1430308,1.0827101,-0.032774687,1.4450836,1.9955931,0.73277843,1.5866041,4.6661882,6.465694,3.6097016,1.5272207,2.282871,1.0792822,0.98615515,0.5971961,2.832604,-1.0574522,2.61317,5.7817993,2.8799808,1.515696,3.138201,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-13,1.68,0.6333286,0.8630575,0.6367069,1.4611363,1.3681555,0.38450646,1.4999636,1.2002649,0.51633096,2.476972,9.252307,-42.009212,1.3838844,1.5979022,1.5950462,1.2670006,1.5187846,0.9188614,1.868694,1.3120698,5.4936676,4.2815995,2.7239978,3.7675672,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-14,1.85,-0.061688066,0.35803866,1.2473671,1.7132493,1.0873158,1.0091333,0.81142926,1.6038043,3.9265873,5.985803,3.7768624,4.133363,1.756587,1.3233635,1.3851764,1.677591,0.80102265,1.4688246,1.132303,1.6887844,3.1940725,4.377334,3.1470506,2.8055077,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,1.32,1.5301698,1.1743194,1.5361176,1.8269622,0.35574412,0.43652862,0.33340633,0.80368656,2.8651423,10.525693,342.8871,4.854971,1.8715061,1.4809823,1.74208,1.5109427,0.6193087,0.7059908,2.688934,1.2933197,2.1121368,4.592739,2.0555778,2.7010622,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-16,1.4,0.6377946,0.70915824,0.94096255,1.3726393,1.0480894,0.39239442,2.4680772,0.746938,2.6057348,2.0048442,2.6053667,4.271112,1.6309923,1.3591508,1.0022308,1.3262527,0.35049748,2.2833107,0.90075505,0.43659806,1.5063195,0.09985399,-0.7239814,5.3079586,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-17,1.45,1.1524066,1.1199539,1.478806,1.2765949,1.898175,1.208414,1.3680478,0.7785079,3.3778784,1.3407335,0.32748103,94.90043,0.83882046,1.1622577,0.96062195,0.87389517,1.762758,1.1331131,1.7915726,0.31620336,1.3558418,4.643778,7.0196857,2.9191456,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-18,1.68,0.8575857,1.9301109,1.2633426,1.4054923,0.54217035,-0.86336803,0.73017395,0.1997047,2.098437,5.2027535,0.8248267,5.4829535,1.213985,3.6470413,1.1863624,2.1563506,1.8763442,1.8802398,2.1361992,1.2112517,1.9900668,3.3212607,2.416751,2.1965446,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-19,1.3,1.6575189,1.8133863,1.5088077,1.5645366,0.8552835,0.46589494,1.3436073,1.4644532,2.4579902,-3.9894783,2.7794528,2.660118,1.1455542,1.3400661,1.840048,2.4707773,1.0802964,1.7469729,0.09199023,0.9342098,1.6190641,1.4217031,-1.4763668,2.406113,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-20,1.22,1.389264,1.2687001,1.8051691,1.721717,1.2672232,2.0672774,1.6144972,0.31691498,2.9386275,-4.1367774,1.1560401,2.8490877,1.3827491,1.3179656,1.6032205,1.4425144,2.4908984,1.9468982,1.6505685,1.951772,2.68868,1.4460597,0.39496422,3.9864872,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-21,1.77,0.7588404,0.6997969,1.3325031,1.3363107,0.15572524,1.6671802,1.1319141,1.6678529,2.3582609,1.093096,-2.6885216,2.3698702,1.3400055,1.1919279,1.1502706,1.3621756,2.502629,2.5300708,0.6186447,1.1771736,2.8597891,5.151122,2.4478729,4.0120306,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22,1.69,1.6081027,1.0740534,1.6310232,1.4560044,1.7129022,1.8323138,0.89731747,2.1011105,0.0052862167,3.4394007,2.0960917,5.2996216,1.8339036,1.6625788,1.7542547,1.3545014,0.28665304,2.2435732,1.2059126,-0.6330619,0.016390562,6.7206316,2.1141646,-0.30403852,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-23,1.65,0.9616235,0.53173316,1.7230208,0.7422585,1.1275039,1.5036556,0.80257946,1.223078,0.22026134,0.8477296,1.0393641,2.0865257,0.9421773,1.7325206,1.9446524,1.6123818,0.9178531,0.6328993,4.8864746,2.1087923,1.5223064,0.3100009,-0.103367805,4.512564,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-24,1.43,1.035034,1.599665,1.5039569,0.9161883,0.97885996,0.5067842,1.8373282,1.3838215,5.570382,0.6016576,6.3333855,3.7420459,2.6908758,1.4028733,1.7708132,1.7860157,2.65607,1.5752727,0.54004884,1.7031131,42.590595,2.8085144,3.0938115,4.1658373,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-25,1.43,1.2931255,1.4254714,1.4482676,1.2069246,0.31438625,0.9946669,1.5901798,1.7664746,0.8123739,0.040065646,2.6264582,0.0040740967,1.5600353,1.475452,1.5177054,1.2579632,2.9194674,1.7841102,1.8595679,2.3783765,5.917307,-0.027842999,-0.070928335,3.6105108,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-26,1.4,1.6648895,1.4424316,1.0702866,1.1970669,1.6100612,2.0898855,1.9661808,0.631295,1.8364241,1.2524731,0.4301495,2.6441412,1.7308095,1.4023083,1.4230524,1.353292,1.9002469,-0.22236156,0.5842304,2.2580647,2.1606374,-0.79779553,-0.24293661,3.332889,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-27,1.4,0.5309777,1.3339968,0.78378767,1.456453,1.6049995,1.5570562,1.1279037,1.1262443,-1.3116269,0.28286648,0.7573397,0.29619068,1.7780638,1.5565277,1.5812964,1.0277356,2.0945482,1.612667,1.1289518,1.6040748,2.9561563,0.21858954,2.2166214,4.510413,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-28,1.4,0.9750346,0.993132,2.5487854,1.4104564,0.90067905,0.5774759,2.027915,0.9277608,3.261081,0.5917994,0.3254068,-0.59749234,1.4335637,1.1888123,1.4636065,1.483253,1.4861959,1.43093,-1.3326783,1.4026104,-3.0194685,3.338143,0.66664267,3.3627815,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,1.35,1.7080084,1.0132985,1.2814103,1.4121231,1.3064752,0.6041441,1.7944598,0.5197213,3.6463654,-0.82305646,1.1207391,-0.22907948,1.8469496,1.2868813,1.4188766,1.732696,2.6191306,1.1577569,0.6809411,1.5502977,3.104623,6.033368,1.3964996,2.1440496,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-30,1.65,1.6669418,0.92298347,1.1888554,1.3596127,0.8343634,0.31935477,0.7351346,0.95201516,2.0689147,1.5109259,2.2741156,1.7537639,1.4576355,1.4978833,0.85130537,1.4135185,2.268108,0.585984,1.3172859,2.4748213,1.2686415,1.2006887,0.21302629,-0.010591984,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,1.65,1.5972571,1.5100045,1.4988177,0.87105817,1.806265,1.1499095,1.5909368,1.1730897,0.80453944,2.0067492,11.209015,0.1658082,1.4808178,1.3396127,2.128502,1.5675455,1.6741447,0.97205746,1.5835943,1.2401001,1.9016213,3.5229516,1.510386,3.6288035,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-01,1.65,1.2131991,1.3976952,1.3308654,1.4071323,0.35610068,1.38438,1.4400076,0.5758771,0.79289603,1.3893443,0.9213974,1.3731608,2.1439195,1.5018895,1.5051448,1.6996795,1.6259974,1.8663013,1.5669581,1.6720186,2.8934977,3.3718507,1.9008172,2.5144439,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,1.62,1.4927629,1.6746798,1.7015193,1.5947421,1.3974162,1.2948662,0.60057044,0.87855,0.965569,-0.03858483,0.9825251,0.7744253,2.0689836,1.5873796,1.5803725,1.4911848,0.8887358,1.2913264,1.1709275,0.9641633,4.425563,4.0952506,2.2777534,-0.7347543,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,1.7,0.9497358,1.6314671,1.4318426,1.8468293,0.5587703,6.2965117,1.0153465,1.3005611,0.49409068,0.7189498,1.3193051,1.7051164,1.7425587,1.5604914,1.6920664,1.7245209,1.0169001,1.9066352,0.9396361,0.95295465,-0.802469,3.13221,1.0394882,1.845151,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04,1.0,1.15751,1.5706847,1.3265381,1.6562259,0.645246,1.0023212,1.3112943,1.2502719,0.95390004,0.726195,1.7880263,-0.48552775,1.9679425,1.8194602,1.6510655,2.354009,0.96999013,1.4682639,0.8897097,1.2320096,1.2955877,0.9915048,1.0804391,0.4636321,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05,1.18,0.8679948,0.5017984,1.0986209,1.2787614,2.027049,1.2523843,1.0015144,1.3573194,0.31798416,0.67205256,0.5056294,-0.072193384,0.73185635,0.5776355,1.0433348,0.5319567,1.8796136,1.5233144,0.115997314,2.0933816,-11.457897,3.105322,1.1644877,0.78324854,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,1.6,2.1343699,0.89183056,1.619202,1.2766125,0.50711733,0.3908168,0.98929405,1.4772135,1.152385,0.622931,-0.087421775,1.1746105,1.1601468,1.2421019,1.5191913,1.3885834,1.0420446,0.90615,1.3941448,1.7311041,1.8257898,1.186451,1.6175282,-0.4188571,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,1.1,1.5836898,1.9045503,1.1166276,1.6055503,1.5186857,0.9896996,1.6345801,1.2330035,-0.36208534,1.2689291,2.0759008,-1.6796142,1.3572713,1.4300466,1.3988849,1.1464901,1.2460123,1.4935774,1.5235697,1.1401182,1.5069016,2.1299002,1.5705768,2.0078247,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,1.68,1.5896623,0.6175863,1.5892187,1.2965983,1.2014542,1.357326,2.523765,2.2704322,0.73534024,1.6045487,0.40655902,1.8941712,1.1317196,1.0051949,1.0067073,1.0086144,1.9797909,1.8091023,1.8872364,0.26774573,-2.4387946,2.4185853,-1.1738615,0.5509685,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,1.45,1.5745509,0.68164045,0.2731135,1.3283141,1.5834497,1.6144073,1.6146822,1.5956231,0.13380408,0.8237645,6.186495,1.455465,1.8106972,1.7736447,1.7632604,1.5330242,1.7418153,1.588734,1.6214608,1.3790075,1.2058264,1.5399282,-1.1465378,0.61495805,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,1.4,0.9855292,1.572914,0.9534317,1.6987965,1.1655018,1.4317828,2.8102126,0.91772115,1.2514229,0.10795736,1.4728754,0.20013452,1.2856684,1.3024137,1.4445149,1.1163812,1.7273886,2.1298914,1.2633805,1.317863,-0.7089944,1.3174018,2.0169425,1.0991912,,,,,,,,,,,,,,,,,,,,,,,,
